"","site_name","predator_min_length","predator_average_length","predator_max_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","citation","table_figure","notes","prey_taxon","measurement","prey_stage","lon","lat"
"2842","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2843","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","72.3","unknown","37.3034845","12.0265982"
"2844","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2","unknown","37.3034845","12.0265982"
"2845","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2846","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1.3","unknown","37.3034845","12.0265982"
"2847","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1.5","unknown","37.3034845","12.0265982"
"2848","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2849","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","0","unknown","26.7123202","-33.4711397"
"2850","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","0","unknown","26.7123202","-33.4711397"
"2851","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","0","unknown","26.7123202","-33.4711397"
"2852","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","9","unknown","26.7123202","-33.4711397"
"2853","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","4.5","unknown","26.7123202","-33.4711397"
"2854","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"tomoptema","0.5","unknown","26.7123202","-33.4711397"
"2855","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","33","unknown","26.7123202","-33.4711397"
"2856","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","8.1","unknown","26.7123202","-33.4711397"
"2857","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","0.7","unknown","26.7123202","-33.4711397"
"2858","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","0","unknown","26.7123202","-33.4711397"
"2859","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","0","unknown","26.7123202","-33.4711397"
"2860","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"acan","0","unknown","26.7123202","-33.4711397"
"2861","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","2","unknown","26.7123202","-33.4711397"
"2862","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","0.5","unknown","26.7123202","-33.4711397"
"2863","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","0.4","unknown","26.7123202","-33.4711397"
"2864","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","2","unknown","26.7123202","-33.4711397"
"2865","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","1","unknown","26.7123202","-33.4711397"
"2866","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"thallassius_massajae","0.3","unknown","26.7123202","-33.4711397"
"2867","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","2","unknown","26.7123202","-33.4711397"
"2868","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","0.5","unknown","26.7123202","-33.4711397"
"2869","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","0.6","unknown","26.7123202","-33.4711397"
"2870","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","0","unknown","26.7123202","-33.4711397"
"2871","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","0","unknown","26.7123202","-33.4711397"
"2872","Kowie River, South Africa","192","380","448","mm","total length",NA,"Micropterus salmoides","54","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"daphniidae","0","unknown","26.7123202","-33.4711397"
"2873","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"prey number","number","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"cloeon","5","unknown","26.7123202","-33.4711397"
"2874","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent number","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"cloeon","1.2","unknown","26.7123202","-33.4711397"
"2875","Kowie River, South Africa","32","95","138","mm","total length",NA,"Micropterus salmoides","75","2009-03-01","2001-01-01",NA,"river",NA,"percent volume","percent","Wasserman et al.","2011","African Zoology","Wasserman, R. J., N. A. Strydom, and O. L. F. Weyl. ""Diet of largemouth bass, Micropterus salmoides (Centrarchidae), an invasive alien in the lower reaches of an Eastern Cape river, South Africa."" African Zoology 46.2 (2011): 378-386.","tbl 1",NA,"cloeon","3.6","unknown","26.7123202","-33.4711397"
